contact,day,month,duration,campaign,pdays,previous,poutcome,y_bool
unknown,1,jun,115,1,108,0,unknown,0
unknown,3,jul,305,1,-1,0,unknown,0
cellular,20,jul,130,2,-1,0,unknown,0
unknown,12,may,20,3,-1,0,unknown,0
cellular,13,may,274,1,-1,0,unknown,0
cellular,5,jul,51,2,-1,0,unknown,0
cellular,3,nov,113,2,-1,0,unknown,1
unknown,22,jan,162,1,-1,0,failure,0
cellular,11,aug,594,2,-1,0,unknown,0
cellular,13,aug,145,1,-1,0,unknown,1
cellular,7,may,359,1,-1,0,unknown,0
cellular,13,aug,36,2,-1,0,unknown,0
unknown,4,feb,226,2,-1,0,unknown,0
cellular,9,apr,167,2,-1,0,unknown,1
cellular,10,feb,367,3,89,0,other,0
cellular,2,jul,386,2,-1,0,unknown,1
unknown,3,apr,63,1,-1,0,unknown,0
cellular,11,may,70,1,-1,0,unknown,0
cellular,2,aug,141,1,-1,0,unknown,0
unknown,9,apr,214,3,-1,0,unknown,0
cellular,26,may,291,2,28,0,unknown,0
cellular,18,may,73,1,-1,0,unknown,0
unknown,1,nov,161,2,60,0,unknown,0
cellular,19,jul,138,2,-1,0,unknown,0
cellular,5,jul,223,3,-1,0,unknown,0
unknown,6,jul,124,2,-1,0,failure,0
cellular,13,jun,96,1,-1,0,unknown,0
cellular,5,jun,87,2,109,0,unknown,0
cellular,9,mar,126,6,-1,0,unknown,0
cellular,11,aug,88,1,-1,0,other,1
cellular,1,nov,257,4,-1,0,unknown,0
cellular,13,may,101,1,-1,0,unknown,0
unknown,17,apr,173,1,-1,0,unknown,0
cellular,6,jun,972,1,-1,0,unknown,0
cellular,6,may,120,1,-1,0,unknown,1
cellular,5,nov,169,4,-1,0,unknown,0
unknown,5,may,548,1,-1,0,other,1
cellular,4,apr,209,4,-1,0,unknown,1
cellular,14,apr,220,2,-1,0,unknown,1
cellular,16,jul,164,2,-1,0,failure,0
unknown,2,jun,312,2,-1,0,other,0
cellular,14,jul,169,2,-1,0,unknown,0
cellular,3,jul,323,2,-1,0,unknown,0
cellular,16,feb,72,2,36,0,unknown,0
unknown,6,apr,550,1,-1,0,unknown,0
unknown,1,apr,42,7,-1,0,unknown,0
unknown,8,nov,161,3,-1,0,failure,0
cellular,3,jul,423,1,-1,0,unknown,1
unknown,15,may,453,1,-1,0,unknown,0
unknown,2,may,124,1,-1,0,unknown,1
cellular,15,sep,357,2,-1,0,failure,1
unknown,28,nov,113,2,-1,0,unknown,1
cellular,15,nov,251,2,-1,0,unknown,0
cellular,8,jun,269,2,-1,0,unknown,1
cellular,12,sep,213,2,-1,0,success,1
unknown,6,may,194,2,98,0,unknown,0
telephone,14,jul,1052,1,-1,0,unknown,1
cellular,21,jun,9,2,-1,0,unknown,0
cellular,12,jul,377,1,-1,0,failure,0
cellular,16,apr,113,2,-1,0,unknown,1
cellular,1,may,30,2,-1,0,unknown,0
cellular,26,apr,73,1,-1,0,unknown,1
cellular,18,jul,163,1,-1,0,unknown,1
unknown,9,may,38,4,-1,0,unknown,0
cellular,3,jun,50,7,-1,0,unknown,0
cellular,9,jul,294,2,-1,0,unknown,0
cellular,7,may,686,3,-1,0,unknown,0
unknown,3,jul,255,2,-1,0,failure,0
cellular,10,apr,554,1,21,0,unknown,0
unknown,13,may,236,2,-1,0,unknown,0
cellular,2,nov,195,1,-1,0,unknown,0
cellular,20,jul,222,1,-1,0,unknown,0
telephone,7,jan,176,1,-1,0,failure,1
unknown,3,may,45,3,-1,0,failure,1
unknown,14,jul,428,1,-1,0,failure,0
cellular,14,jul,72,2,-1,0,unknown,0
cellular,8,jul,547,2,-1,0,unknown,0
cellular,7,nov,58,2,-1,0,failure,1
cellular,9,jul,254,1,187,0,unknown,0
unknown,8,jul,117,2,-1,0,unknown,1
cellular,13,nov,224,3,-1,0,unknown,0
unknown,10,jul,249,2,-1,0,unknown,0
cellular,5,feb,227,1,-1,1,unknown,1
cellular,3,nov,179,1,-1,0,unknown,1
cellular,18,jul,1162,4,-1,0,unknown,0
cellular,2,may,66,1,-1,0,unknown,0
unknown,10,may,323,1,-1,0,unknown,0
cellular,13,may,47,2,-1,0,unknown,0
cellular,1,aug,119,1,-1,0,failure,0
cellular,15,aug,114,3,23,0,failure,1
cellular,20,jul,276,2,-1,0,unknown,1
cellular,11,nov,8,2,-1,0,unknown,1
cellular,15,jun,452,1,-1,0,unknown,0
cellular,17,jul,99,1,-1,0,failure,0
cellular,15,nov,168,1,-1,0,unknown,0
cellular,23,jul,8,2,-1,0,failure,0
cellular,8,aug,218,2,-1,0,unknown,0
cellular,23,nov,198,1,-1,0,unknown,0
cellular,9,jun,202,2,-1,0,unknown,1
cellular,6,jun,105,1,-1,0,unknown,0
cellular,3,sep,198,2,-1,0,unknown,0
unknown,11,mar,183,2,-1,0,failure,1
cellular,10,nov,84,1,-1,0,unknown,1
cellular,20,jul,222,4,-1,0,unknown,0
unknown,7,nov,340,2,-1,0,unknown,0
unknown,6,apr,256,6,-1,0,failure,1
cellular,4,may,291,2,-1,3,failure,1
unknown,19,jul,380,1,-1,0,unknown,0
unknown,4,may,28,1,-1,0,success,1
unknown,6,may,379,3,-1,0,unknown,0
cellular,16,jul,67,4,-1,0,unknown,0
cellular,8,may,75,1,-1,0,failure,0
unknown,14,feb,372,2,-1,0,unknown,0
unknown,15,may,288,2,-1,0,unknown,1
cellular,16,jul,57,1,-1,0,unknown,0
unknown,28,apr,119,2,-1,0,unknown,1
cellular,12,may,901,3,-1,0,failure,0
unknown,15,may,220,1,-1,0,unknown,0
cellular,3,nov,110,1,-1,0,unknown,1
cellular,27,jul,150,1,-1,0,unknown,0
cellular,14,apr,702,1,-1,0,unknown,0
cellular,8,apr,927,2,-1,0,unknown,0
cellular,12,apr,1472,3,-1,0,unknown,0
unknown,13,apr,1017,1,217,0,failure,1
cellular,3,jul,6,2,-1,0,failure,0
unknown,13,may,16,1,-1,4,failure,0
cellular,5,jul,191,1,-1,0,unknown,0
cellular,17,apr,22,3,-1,0,failure,0
unknown,23,may,182,1,17,0,unknown,0
unknown,8,may,286,1,-1,2,unknown,1
cellular,6,nov,248,6,-1,0,success,0
cellular,3,jul,1265,2,-1,0,failure,0
cellular,21,aug,199,2,-1,0,unknown,1
cellular,13,jun,34,1,-1,1,unknown,0
cellular,15,jun,312,2,-1,0,unknown,0
cellular,2,oct,536,2,-1,0,unknown,0
cellular,3,jul,307,1,-1,3,unknown,0
cellular,4,nov,168,4,-1,0,unknown,1
cellular,1,feb,262,1,-1,0,unknown,0
cellular,5,oct,279,1,-1,0,unknown,0
unknown,7,may,78,2,-1,0,unknown,1
unknown,23,apr,75,2,-1,0,failure,1
unknown,2,jul,53,2,-1,0,unknown,1
unknown,20,jan,167,1,-1,0,unknown,0
unknown,16,nov,307,1,-1,0,failure,1
cellular,2,jun,217,1,-1,0,unknown,0
telephone,5,jul,117,2,-1,0,unknown,1
cellular,17,jun,92,2,-1,0,failure,0
cellular,7,jul,670,2,-1,0,unknown,1
cellular,2,apr,293,1,-1,0,unknown,0
unknown,4,jul,272,1,-1,0,unknown,1
unknown,9,apr,13,2,-1,0,unknown,0
cellular,6,jul,65,2,-1,0,unknown,0
cellular,4,may,309,2,169,0,unknown,0
cellular,8,aug,447,3,-1,0,success,0
cellular,4,aug,142,2,143,0,other,1
unknown,5,apr,216,2,-1,0,unknown,0
cellular,4,may,25,3,-1,0,unknown,0
cellular,20,nov,25,1,-1,0,unknown,0
unknown,4,jul,155,1,-1,0,unknown,1
cellular,5,apr,6,1,-1,0,unknown,1
cellular,9,jul,34,1,-1,0,unknown,0
cellular,16,feb,124,3,-1,0,unknown,0
unknown,9,nov,35,2,-1,0,unknown,0
cellular,5,jun,715,1,-1,0,unknown,0
unknown,17,may,16,2,-1,0,failure,0
cellular,4,feb,787,1,-1,2,unknown,0
cellular,10,nov,488,1,58,0,other,0
cellular,2,jul,129,1,-1,0,unknown,0
cellular,3,jul,467,1,303,0,failure,1
cellular,13,nov,319,1,-1,0,unknown,0
telephone,8,jul,9,2,-1,0,unknown,1
cellular,9,jun,427,3,-1,0,unknown,0
telephone,8,jul,622,1,-1,0,unknown,0
cellular,10,apr,116,1,145,0,unknown,0
unknown,5,may,47,2,-1,0,unknown,0
unknown,23,jul,322,1,-1,0,unknown,0
unknown,12,jul,315,2,-1,0,unknown,0
cellular,4,jul,9,2,-1,0,unknown,0
unknown,9,jul,184,1,-1,0,failure,0
cellular,21,nov,206,2,-1,0,unknown,0
cellular,2,sep,206,1,-1,0,failure,0
cellular,7,may,129,3,-1,0,unknown,0
cellular,1,may,85,2,-1,0,unknown,1
cellular,11,may,13,25,-1,0,failure,1
cellular,8,jun,135,1,-1,0,unknown,0
cellular,9,may,106,4,-1,1,unknown,1
cellular,17,feb,457,2,-1,0,unknown,0
unknown,31,jul,29,2,-1,0,unknown,1
unknown,1,jul,378,2,-1,1,unknown,0
unknown,13,apr,118,1,-1,0,unknown,0
unknown,12,nov,419,5,-1,0,failure,1
unknown,9,apr,65,3,-1,0,failure,1
cellular,18,jul,90,2,-1,0,unknown,1
unknown,11,jul,238,2,-1,0,unknown,0
cellular,12,feb,30,3,-1,0,failure,1
cellular,3,dec,52,1,-1,0,unknown,0
unknown,11,apr,174,1,-1,0,failure,1
unknown,18,nov,1690,1,-1,0,failure,1
cellular,3,mar,219,1,-1,0,unknown,0
cellular,11,may,205,1,-1,0,unknown,0
cellular,12,jul,156,1,-1,0,unknown,1
unknown,27,jul,204,1,-1,0,unknown,0
cellular,11,apr,56,17,-1,0,unknown,0
cellular,14,jul,160,1,147,0,unknown,0
cellular,5,nov,379,2,-1,0,unknown,0
cellular,8,sep,165,2,-1,0,unknown,0
unknown,7,jun,598,2,-1,0,unknown,0
cellular,1,may,862,2,-1,0,unknown,0
cellular,8,nov,484,2,-1,0,unknown,0
telephone,4,may,180,1,-1,0,unknown,0
cellular,13,jul,124,2,-1,0,success,0
unknown,29,jul,375,1,-1,0,unknown,1
unknown,4,feb,9,2,-1,0,unknown,1
cellular,21,jun,79,2,-1,0,unknown,0
cellular,15,jun,71,5,-1,0,unknown,0
cellular,3,may,5,3,-1,0,unknown,0
cellular,18,nov,113,1,-1,0,unknown,0
unknown,9,jul,54,1,-1,0,unknown,0
cellular,6,jul,846,1,-1,0,unknown,0
cellular,18,may,321,7,-1,0,unknown,0
cellular,2,may,490,2,-1,0,unknown,0
cellular,14,jun,48,2,-1,0,unknown,1
telephone,2,apr,20,6,-1,0,unknown,0
cellular,9,jun,283,1,-1,0,failure,0
cellular,13,may,94,1,-1,0,unknown,0
cellular,14,may,136,2,-1,0,unknown,0
cellular,2,jun,302,3,37,0,other,0
cellular,11,nov,121,1,-1,0,unknown,0
cellular,10,may,512,3,-1,0,unknown,0
cellular,17,jan,15,1,-1,0,unknown,0
unknown,14,jul,22,4,-1,0,failure,0
telephone,9,nov,58,4,-1,0,failure,1
cellular,17,aug,69,1,-1,0,unknown,1
unknown,31,jul,317,15,-1,0,unknown,0
telephone,13,jul,433,2,-1,0,unknown,0
cellular,7,nov,247,4,-1,0,unknown,1
cellular,7,jan,102,3,-1,1,success,1
cellular,14,apr,226,2,-1,0,success,0
cellular,4,nov,29,2,-1,0,unknown,0
unknown,6,jul,800,1,-1,0,unknown,0
cellular,16,jul,328,1,-1,0,unknown,0
cellular,11,jun,417,3,-1,0,unknown,0
unknown,15,jul,157,2,-1,0,unknown,1
unknown,12,jul,175,2,-1,0,unknown,0
unknown,27,may,157,2,-1,0,unknown,0
unknown,21,apr,61,1,-1,0,unknown,0
cellular,8,apr,56,2,-1,0,unknown,0
cellular,1,jul,704,3,-1,0,failure,0
unknown,3,jul,132,1,-1,0,failure,1
unknown,1,may,162,1,-1,0,failure,1
unknown,15,nov,130,1,-1,0,unknown,0
telephone,10,apr,282,2,-1,0,unknown,0
unknown,2,feb,84,2,-1,0,unknown,1
cellular,18,aug,123,2,-1,0,unknown,1
cellular,20,nov,629,2,-1,0,unknown,0
cellular,6,jul,116,3,-1,0,unknown,1
cellular,3,may,135,1,-1,0,unknown,0
unknown,4,nov,199,2,-1,0,unknown,1
cellular,9,jun,295,1,-1,0,unknown,0
cellular,13,jan,70,1,-1,0,unknown,1
unknown,15,nov,206,5,-1,0,unknown,0
cellular,8,jul,240,2,-1,0,unknown,1
cellular,3,may,147,2,-1,0,unknown,0
cellular,1,nov,42,2,-1,0,unknown,1
cellular,2,aug,12,2,-1,0,unknown,0
cellular,9,may,394,2,-1,0,unknown,0
telephone,3,jul,46,1,-1,0,unknown,1
cellular,4,jun,233,3,-1,0,unknown,0
unknown,18,aug,468,1,-1,0,unknown,0
cellular,18,oct,184,2,-1,0,unknown,1
cellular,4,jul,26,1,-1,1,unknown,0
cellular,7,jun,175,1,-1,0,unknown,1
cellular,11,jan,520,1,-1,0,unknown,0
telephone,28,aug,129,1,-1,0,unknown,0
unknown,17,jul,222,4,15,0,unknown,0
cellular,14,feb,812,2,60,0,unknown,1
cellular,9,may,126,2,-1,0,unknown,0
unknown,3,aug,98,3,-1,0,unknown,0
cellular,8,jul,53,5,-1,0,unknown,1
cellular,13,aug,387,2,-1,0,unknown,1
cellular,10,jun,953,1,-1,0,failure,0
unknown,12,jul,17,2,-1,0,other,0
unknown,18,jul,103,2,-1,1,success,0
cellular,18,apr,598,2,-1,0,unknown,1
cellular,28,nov,426,2,-1,0,unknown,1
cellular,14,aug,196,2,-1,0,other,1
cellular,16,may,48,1,-1,0,unknown,0
cellular,18,may,210,2,-1,0,unknown,1
telephone,17,jun,309,2,-1,0,unknown,0
cellular,11,jul,125,2,-1,0,unknown,0
cellular,12,jun,915,3,-1,0,unknown,1
cellular,4,may,595,2,-1,0,unknown,0
cellular,25,jul,1520,2,-1,0,unknown,1
unknown,14,jun,118,2,-1,0,unknown,1
cellular,20,jul,105,2,-1,0,unknown,0
unknown,4,jul,363,1,-1,0,unknown,0
cellular,21,apr,31,2,-1,0,unknown,0
cellular,31,may,996,1,-1,0,other,1
cellular,3,may,154,1,-1,0,failure,0
unknown,16,apr,126,2,-1,0,unknown,0
cellular,4,jun,1091,2,51,0,failure,1
telephone,26,jul,93,1,-1,0,unknown,0
telephone,20,aug,414,1,-1,0,unknown,0
unknown,9,feb,558,2,-1,0,unknown,1
cellular,2,apr,91,1,-1,0,unknown,1
cellular,13,jun,29,1,-1,0,unknown,0
unknown,1,jul,194,1,-1,0,failure,0
unknown,12,apr,184,2,-1,0,unknown,0
unknown,13,jun,1101,3,-1,0,unknown,0
unknown,14,may,48,3,-1,0,unknown,0
cellular,3,nov,105,1,-1,0,failure,0
unknown,14,jan,130,2,-1,0,unknown,1
unknown,21,feb,72,4,-1,0,unknown,0
unknown,10,feb,219,1,-1,0,success,0
cellular,3,nov,78,2,-1,0,unknown,0
unknown,2,jul,249,1,-1,0,unknown,0
unknown,8,jan,129,2,-1,0,unknown,0
telephone,4,jun,482,1,-1,0,unknown,1
cellular,9,dec,152,2,-1,0,unknown,1
cellular,15,jul,131,2,-1,0,unknown,0
cellular,11,may,21,1,-1,0,unknown,0
unknown,10,aug,171,3,-1,0,unknown,0
cellular,8,may,107,1,-1,0,failure,0
unknown,11,jul,225,2,-1,0,unknown,0
cellular,9,jul,93,1,-1,0,unknown,0
cellular,2,apr,593,2,-1,0,unknown,0
cellular,5,may,117,1,-1,0,unknown,1
cellular,18,may,50,1,-1,0,unknown,0
cellular,19,may,55,1,-1,0,unknown,0
telephone,16,jul,174,2,-1,0,failure,0
unknown,15,jul,336,2,-1,0,failure,0
cellular,31,jun,176,2,-1,0,unknown,0
cellular,12,jun,193,2,-1,0,failure,0
cellular,4,aug,638,2,-1,0,unknown,0
cellular,8,nov,107,2,-1,0,unknown,0
cellular,19,may,266,4,-1,0,failure,1
cellular,8,nov,55,1,-1,0,unknown,0
cellular,16,may,106,1,-1,0,unknown,0
cellular,5,jul,232,2,-1,0,unknown,0
cellular,5,may,43,2,-1,0,other,0
cellular,23,may,265,1,-1,0,unknown,0
unknown,7,feb,112,1,-1,0,failure,0
cellular,20,jun,162,3,-1,0,unknown,1
cellular,11,aug,43,4,-1,0,unknown,0
unknown,14,jul,1551,2,-1,0,unknown,0
cellular,6,may,204,2,-1,0,unknown,0
cellular,14,jul,231,1,-1,0,unknown,0
cellular,19,oct,35,2,-1,0,unknown,0
cellular,17,aug,106,2,-1,0,failure,0
cellular,3,apr,94,1,-1,0,unknown,0
unknown,6,jul,418,2,-1,0,success,0
unknown,5,jul,186,2,-1,0,failure,1
unknown,22,oct,682,2,-1,0,failure,0
cellular,18,jul,252,1,-1,0,unknown,0
telephone,5,jun,82,3,-1,0,unknown,1
cellular,13,may,814,3,-1,0,failure,1
cellular,7,jul,319,3,-1,0,unknown,0
unknown,6,jul,62,1,-1,0,failure,0
cellular,15,nov,193,1,-1,0,unknown,1
unknown,18,aug,433,3,-1,0,unknown,1
cellular,3,may,15,1,-1,0,unknown,1
unknown,22,jul,296,1,-1,0,unknown,1
unknown,3,jan,116,2,-1,0,unknown,0
cellular,3,jun,346,2,-1,0,unknown,1
unknown,22,may,62,2,-1,0,unknown,0
unknown,17,jul,44,1,-1,0,unknown,0
cellular,16,may,994,2,-1,0,failure,1
cellular,18,may,191,1,-1,0,unknown,0
unknown,18,jun,95,2,-1,0,unknown,1
unknown,10,aug,370,2,-1,0,unknown,0
cellular,6,nov,467,2,-1,0,unknown,0
telephone,4,jul,73,2,-1,0,success,0
telephone,13,may,590,3,-1,0,unknown,0
cellular,20,may,252,2,-1,0,failure,0
cellular,15,may,356,1,-1,0,unknown,0
unknown,3,jun,37,1,-1,1,unknown,0
unknown,7,may,914,2,-1,0,failure,1
cellular,6,jun,217,2,-1,0,failure,0
cellular,18,jul,132,2,-1,0,failure,0
unknown,3,nov,187,1,-1,0,unknown,0
unknown,8,jun,63,2,-1,0,unknown,0
cellular,2,oct,36,2,-1,2,unknown,1
telephone,2,nov,209,1,-1,0,unknown,1
telephone,12,feb,664,1,-1,0,unknown,0
unknown,6,nov,213,1,-1,0,unknown,1
cellular,19,apr,19,3,-1,2,unknown,0
telephone,31,sep,66,2,-1,0,failure,0
cellular,8,jul,16,1,-1,0,unknown,0
cellular,20,nov,130,4,-1,0,unknown,1
cellular,5,jun,16,2,-1,0,unknown,0
cellular,3,nov,98,1,-1,0,unknown,0
cellular,3,may,1208,1,-1,0,unknown,0
unknown,16,may,340,2,-1,0,unknown,0
unknown,15,may,220,1,-1,0,unknown,1
cellular,16,jul,253,2,-1,0,failure,1
unknown,5,feb,759,3,-1,0,unknown,0
cellular,6,jul,122,1,-1,0,unknown,0
cellular,6,feb,10,2,-1,0,unknown,0
cellular,15,aug,350,2,-1,0,unknown,0
cellular,6,jun,48,2,-1,0,unknown,0
cellular,4,nov,217,2,-1,0,unknown,0
cellular,20,oct,112,1,-1,0,unknown,1
unknown,9,jul,678,2,-1,0,failure,0
cellular,8,jul,242,7,-1,0,failure,0
unknown,2,may,34,2,-1,0,unknown,0
cellular,6,jul,101,1,-1,0,unknown,0
cellular,16,jun,201,2,-1,3,unknown,0
cellular,2,jul,133,1,-1,0,unknown,0
cellular,6,nov,145,2,-1,0,unknown,0
unknown,22,jun,57,2,-1,0,unknown,0
unknown,29,jul,279,2,45,0,unknown,0
unknown,17,jul,183,1,-1,0,unknown,0
unknown,15,jul,19,1,-1,0,failure,0
cellular,16,jun,95,3,-1,0,unknown,0
cellular,3,nov,296,2,-1,0,unknown,1
cellular,5,feb,83,1,-1,0,failure,0
unknown,10,dec,665,2,-1,0,unknown,0
cellular,19,jul,235,4,-1,2,unknown,0
telephone,10,apr,58,2,-1,0,failure,0
unknown,14,aug,8,2,-1,0,unknown,1
unknown,9,jul,45,1,-1,0,unknown,0
cellular,3,nov,179,3,-1,0,unknown,0
cellular,6,oct,444,1,-1,0,failure,0
telephone,2,aug,1055,3,19,0,other,1
cellular,6,aug,70,1,-1,0,other,0
cellular,16,may,282,2,-1,0,failure,1
cellular,3,jun,487,2,-1,0,unknown,1
cellular,9,apr,4,2,-1,0,unknown,0
telephone,15,nov,172,2,-1,0,unknown,1
cellular,27,apr,25,1,-1,0,unknown,0
cellular,3,may,157,2,-1,0,unknown,0
unknown,6,jul,99,2,-1,0,unknown,0
cellular,11,jan,1422,1,-1,0,unknown,1
cellular,22,nov,61,1,-1,0,unknown,0
cellular,12,jul,167,1,64,0,unknown,0
unknown,5,jun,86,1,-1,0,unknown,1
cellular,11,jul,105,2,-1,0,unknown,0
cellular,1,oct,246,3,-1,0,unknown,0
cellular,13,aug,49,2,-1,0,failure,0
cellular,15,jun,148,1,-1,0,success,1
cellular,17,jul,213,2,-1,0,unknown,0
unknown,14,aug,95,1,-1,0,unknown,0
unknown,3,jun,233,1,-1,0,failure,0
cellular,23,nov,59,3,-1,0,unknown,1
unknown,3,jul,138,2,-1,0,unknown,0
telephone,4,jul,306,2,-1,0,other,1
cellular,7,jul,124,2,-1,0,unknown,1
telephone,23,jan,230,1,-1,0,unknown,0
unknown,29,jul,174,1,-1,0,unknown,0
cellular,12,apr,62,1,134,0,unknown,0
cellular,2,nov,299,1,-1,0,unknown,1
cellular,17,jun,4,3,-1,0,failure,0
telephone,4,sep,408,2,-1,0,unknown,0
cellular,5,apr,111,2,-1,0,unknown,1
cellular,3,apr,278,1,-1,0,unknown,0
cellular,16,apr,93,2,-1,0,unknown,0
unknown,11,may,52,3,-1,0,unknown,0
cellular,3,jul,72,2,-1,0,failure,0
cellular,6,nov,382,1,-1,0,unknown,0
unknown,15,nov,232,4,-1,0,success,0
cellular,15,apr,313,2,-1,0,failure,1
cellular,31,jun,944,3,-1,0,unknown,0
cellular,15,nov,26,1,-1,0,unknown,1
cellular,13,apr,317,2,-1,0,unknown,1
cellular,18,aug,122,1,-1,0,unknown,0
telephone,11,nov,89,1,-1,0,failure,0
cellular,1,nov,261,4,-1,0,unknown,0
cellular,18,apr,111,2,-1,0,unknown,0
cellular,4,aug,227,4,-1,0,unknown,0
cellular,19,jul,43,1,-1,0,unknown,0
cellular,8,jun,67,1,12,0,unknown,0
unknown,26,apr,97,2,-1,0,failure,0
cellular,3,nov,378,8,-1,0,unknown,0
cellular,18,aug,123,2,-1,0,failure,0
cellular,22,may,327,1,-1,0,unknown,0
unknown,7,jun,30,1,-1,0,failure,0
cellular,6,apr,2103,2,-1,0,unknown,1
cellular,4,jul,79,1,-1,0,unknown,0
cellular,3,jul,280,1,-1,0,other,0
cellular,3,nov,262,2,-1,0,unknown,0
cellular,3,apr,202,2,122,0,unknown,1
cellular,1,aug,311,3,41,0,unknown,0
cellular,26,oct,64,2,-1,0,unknown,1
unknown,12,jul,102,1,-1,0,unknown,0
cellular,29,aug,71,1,-1,0,unknown,0
cellular,4,jul,547,3,-1,0,unknown,0
unknown,1,jul,250,1,-1,0,failure,1
unknown,1,jul,282,1,-1,0,unknown,0
unknown,1,nov,83,2,-1,0,unknown,0
telephone,16,nov,123,1,-1,0,unknown,0
cellular,10,jul,380,2,-1,0,failure,1
cellular,1,jul,55,1,-1,0,failure,0
cellular,6,nov,67,3,-1,0,failure,1
unknown,25,mar,175,1,-1,0,unknown,0
unknown,19,jan,166,2,-1,0,unknown,0
telephone,10,jun,97,1,-1,0,failure,1
cellular,2,jul,390,2,-1,0,unknown,0
cellular,11,jan,19,1,-1,0,unknown,1
unknown,25,aug,868,2,-1,0,failure,0
unknown,7,nov,644,8,-1,0,unknown,0
telephone,24,jul,49,4,-1,0,unknown,1
cellular,3,jul,42,2,-1,0,failure,0
cellular,27,sep,450,1,39,0,failure,1
unknown,15,may,17,1,-1,0,unknown,0
cellular,1,jul,105,1,-1,0,failure,0
cellular,4,may,405,2,-1,0,unknown,0
cellular,3,may,24,7,-1,0,unknown,1
cellular,9,jul,201,3,-1,0,failure,0
cellular,6,jun,95,1,-1,0,unknown,0
cellular,16,may,152,2,-1,0,failure,1
cellular,4,jun,182,2,-1,0,unknown,0
cellular,11,apr,316,1,-1,0,unknown,0
cellular,15,may,338,1,-1,0,unknown,0
telephone,1,may,151,2,-1,0,unknown,0
cellular,3,apr,1094,1,-1,0,unknown,0
cellular,15,apr,7,2,-1,0,unknown,1
cellular,5,nov,266,3,-1,0,unknown,0
telephone,18,apr,49,8,-1,0,unknown,0
cellular,3,may,809,4,-1,0,failure,0
unknown,11,jul,195,2,-1,0,unknown,1
cellular,1,jul,101,1,-1,0,unknown,1
cellular,3,aug,934,2,-1,0,unknown,0
cellular,15,nov,221,1,-1,0,unknown,0
cellular,16,may,36,1,-1,0,other,0
cellular,3,nov,270,7,-1,0,unknown,0
cellular,3,may,39,2,-1,0,unknown,0
unknown,13,jun,42,1,-1,0,unknown,0
cellular,9,aug,253,1,-1,0,failure,0
cellular,9,feb,79,2,-1,0,other,0
cellular,13,nov,303,2,-1,0,unknown,1
cellular,27,aug,1315,1,-1,0,unknown,0
unknown,1,nov,164,1,-1,0,failure,0
cellular,29,aug,193,1,-1,0,unknown,0
cellular,3,nov,819,2,-1,0,unknown,1
unknown,4,jul,635,4,-1,0,unknown,1
unknown,10,jan,305,2,-1,0,failure,0
cellular,25,may,640,1,64,0,unknown,0
cellular,3,jul,256,2,-1,0,unknown,0
cellular,1,jul,82,2,-1,0,unknown,0
cellular,5,may,98,2,-1,0,failure,1
cellular,27,jan,221,2,-1,0,unknown,1
cellular,7,jul,44,1,-1,0,unknown,0
cellular,22,aug,101,1,-1,0,unknown,0
cellular,7,jul,251,2,-1,0,unknown,0
unknown,8,may,228,2,-1,0,unknown,0
telephone,17,jul,343,1,-1,0,unknown,0
unknown,7,may,143,2,-1,0,unknown,0
cellular,1,nov,737,1,-1,0,unknown,0
cellular,4,jul,283,1,-1,0,failure,0
telephone,5,jun,134,2,44,0,unknown,0
cellular,26,may,75,1,-1,0,unknown,1
cellular,14,may,2183,1,-1,0,unknown,1
unknown,1,feb,128,1,-1,0,unknown,0
cellular,11,jul,217,2,-1,0,failure,1
cellular,27,jul,85,2,-1,0,unknown,1
unknown,7,may,174,1,-1,0,failure,0
unknown,6,may,187,1,-1,0,unknown,0
cellular,24,jul,473,2,-1,0,success,0
cellular,4,nov,278,3,-1,0,unknown,0
cellular,3,aug,48,3,-1,0,unknown,0
unknown,3,aug,193,2,-1,0,unknown,0
cellular,17,nov,66,3,-1,0,unknown,1
telephone,11,nov,192,1,-1,0,other,0
cellular,3,aug,124,2,84,0,failure,1
cellular,30,may,152,3,-1,0,unknown,1
unknown,13,apr,724,1,-1,0,unknown,0
cellular,8,jul,179,1,-1,0,unknown,1
unknown,21,apr,133,3,-1,0,unknown,1
cellular,15,apr,320,3,-1,0,unknown,0
cellular,2,aug,46,2,-1,0,unknown,1
telephone,11,may,126,1,-1,0,unknown,0
cellular,23,jul,62,2,-1,0,unknown,0
cellular,1,may,162,2,-1,0,unknown,0
cellular,3,jul,267,1,-1,0,unknown,0
cellular,5,aug,404,1,-1,0,unknown,1
cellular,31,jun,448,2,-1,0,unknown,0
telephone,8,jul,92,2,-1,0,unknown,0
cellular,17,may,341,1,-1,0,unknown,0
cellular,14,aug,299,1,-1,0,unknown,0
cellular,9,aug,42,1,-1,1,unknown,1
cellular,10,feb,45,2,-1,0,unknown,0
cellular,31,oct,123,1,-1,0,unknown,0
telephone,23,jul,51,3,-1,0,unknown,0
cellular,31,may,198,2,-1,0,unknown,0
cellular,2,jul,531,2,-1,0,unknown,0
cellular,24,jul,281,2,-1,0,unknown,1
telephone,1,nov,214,1,-1,0,unknown,1
cellular,7,feb,570,1,-1,1,unknown,0
cellular,10,nov,197,2,-1,0,unknown,0
cellular,20,jul,30,2,-1,0,unknown,1
unknown,8,aug,694,15,-1,0,unknown,0
unknown,8,jun,1545,3,-1,0,unknown,1
unknown,9,apr,349,1,-1,0,failure,0
